is_usable,primary_label,qc_file,relevance,specificity,coherence,completeness,rand_id_in_org
False,unusable,interim/qc/4533_q35.json,1,1,3,1,31512
True,acceptable,interim/qc/4534_q31.json,4,3,4,3,86818
True,acceptable,interim/qc/4534_q35.json,4,3,4,3,86818
False,unusable,interim/qc/4535_q31.json,2,1,3,1,76967
False,unusable,interim/qc/4535_q35.json,1,1,1,1,76967
False,unusable,interim/qc/4536_q31.json,1,1,3,1,81931
False,unusable,interim/qc/4536_q35.json,1,1,1,1,81931
True,acceptable,interim/qc/4537_q31.json,4,3,4,3,13075
True,needs_review,interim/qc/4537_q35.json,2,2,4,2,13075
False,unusable,interim/qc/4538_q31.json,1,1,2,1,72520
False,unusable,interim/qc/4538_q35.json,1,1,1,1,72520
False,unusable,interim/qc/4539_q31.json,1,2,4,1,41515
False,unusable,interim/qc/4539_q35.json,1,1,4,1,41515
False,unusable,interim/qc/453_q31.json,1,1,1,1,95953
True,acceptable,interim/qc/453_q35.json,4,2,4,2,95953
False,unusable,interim/qc/4540_q31.json,1,1,1,1,51788
False,unusable,interim/qc/4540_q35.json,1,1,1,1,51788
True,acceptable,interim/qc/4541_q31.json,3,2,3,2,77293
True,acceptable,interim/qc/4541_q35.json,3,2,3,2,77293
False,unusable,interim/qc/4542_q31.json,2,1,1,1,98248
False,unusable,interim/qc/4542_q35.json,2,1,1,1,98248
False,unusable,interim/qc/4543_q31.json,1,1,2,1,95457
False,unusable,interim/qc/4543_q35.json,2,1,2,1,95457
False,unusable,interim/qc/4544_q31.json,1,2,4,1,38860
False,unusable,interim/qc/4544_q35.json,1,1,4,1,38860
False,unusable,interim/qc/4545_q31.json,1,1,1,1,78153
False,unusable,interim/qc/4545_q35.json,1,1,1,1,78153
True,acceptable,interim/qc/4546_q31.json,4,4,4,4,35103
True,acceptable,interim/qc/4546_q35.json,4,4,4,4,35103
True,acceptable,interim/qc/4547_q31.json,3,2,3,2,66098
False,unusable,interim/qc/4547_q35.json,1,1,1,1,66098
False,unusable,interim/qc/4548_q31.json,1,1,4,1,93405
False,unusable,interim/qc/4548_q35.json,2,1,4,1,93405
True,acceptable,interim/qc/4549_q31.json,4,3,4,3,45843
True,acceptable,interim/qc/4549_q35.json,3,2,3,2,45843
False,unusable,interim/qc/454_q31.json,2,1,4,1,93237
False,unusable,interim/qc/454_q35.json,1,1,1,1,93237
False,unusable,interim/qc/4550_q31.json,1,1,2,1,44720
False,unusable,interim/qc/4550_q35.json,1,1,2,1,44720
False,unusable,interim/qc/4551_q31.json,2,2,4,2,95631
True,needs_review,interim/qc/4551_q35.json,3,2,4,2,95631
True,acceptable,interim/qc/4552_q31.json,3,2,3,2,28508
True,acceptable,interim/qc/4552_q35.json,4,2,3,2,28508
False,unusable,interim/qc/4553_q31.json,1,1,1,1,80247
False,unusable,interim/qc/4553_q35.json,1,1,1,1,80247
True,acceptable,interim/qc/4554_q31.json,4,3,3,2,15671
False,unusable,interim/qc/4554_q35.json,2,1,4,1,15671
False,unusable,interim/qc/4555_q31.json,1,1,2,1,20070
False,unusable,interim/qc/4555_q35.json,1,1,3,1,20070
True,acceptable,interim/qc/4556_q31.json,4,3,3,3,68323
False,unusable,interim/qc/4556_q35.json,1,1,4,1,68323
False,unusable,interim/qc/4557_q31.json,1,1,1,1,32000
False,unusable,interim/qc/4557_q35.json,1,1,1,1,32000
True,needs_review,interim/qc/4558_q31.json,2,1,3,2,56249
False,unusable,interim/qc/4558_q35.json,2,1,2,1,56249
False,unusable,interim/qc/4559_q31.json,1,1,1,1,79693
False,unusable,interim/qc/4559_q35.json,1,1,1,1,79693
False,unusable,interim/qc/455_q31.json,1,1,1,1,33608
True,acceptable,interim/qc/455_q35.json,4,4,4,3,33608
True,needs_review,interim/qc/4560_q31.json,4,4,4,4,61662
False,unusable,interim/qc/4560_q35.json,1,1,4,1,61662
True,acceptable,interim/qc/4561_q31.json,4,2,4,3,47606
False,unusable,interim/qc/4561_q35.json,1,1,4,3,47606
False,unusable,interim/qc/4562_q31.json,1,1,1,1,85942
False,unusable,interim/qc/4562_q35.json,1,1,1,1,85942
True,acceptable,interim/qc/4563_q31.json,3,2,3,2,79461
,needs_review,interim/qc/4563_q35.json,4,2,3,3,79461
False,unusable,interim/qc/4564_q31.json,2,1,4,1,17526
False,unusable,interim/qc/4564_q35.json,1,1,1,1,17526
False,unusable,interim/qc/4565_q31.json,1,1,1,1,10544
False,unusable,interim/qc/4565_q35.json,1,1,3,1,10544
True,acceptable,interim/qc/4566_q31.json,4,3,4,3,80092
True,acceptable,interim/qc/4566_q35.json,4,2,4,3,80092
True,needs_review,interim/qc/4567_q31.json,3,2,2,2,37996
True,needs_review,interim/qc/4567_q35.json,3,2,2,2,37996
True,acceptable,interim/qc/4568_q31.json,3,2,2,2,69913
True,needs_review,interim/qc/4568_q35.json,3,2,2,2,69913
True,acceptable,interim/qc/4569_q31.json,4,3,4,3,25226
True,acceptable,interim/qc/4569_q35.json,4,3,4,3,25226
False,unusable,interim/qc/456_q31.json,1,1,1,1,33321
False,unusable,interim/qc/456_q35.json,1,1,1,1,33321
False,unusable,interim/qc/4570_q31.json,4,3,4,4,17001
False,unusable,interim/qc/4570_q35.json,4,3,4,1,17001
True,acceptable,interim/qc/4571_q31.json,4,4,4,4,18855
False,unusable,interim/qc/4571_q35.json,1,1,4,1,18855
True,acceptable,interim/qc/4572_q31.json,4,4,4,4,15271
True,acceptable,interim/qc/4572_q35.json,4,3,4,3,15271
False,unusable,interim/qc/4573_q31.json,2,2,3,2,59883
False,unusable,interim/qc/4573_q35.json,1,1,4,1,59883
False,unusable,interim/qc/4574_q31.json,1,1,2,1,81913
False,unusable,interim/qc/4574_q35.json,1,1,1,1,81913
True,needs_review,interim/qc/4575_q31.json,3,2,2,2,90775
False,unusable,interim/qc/4575_q35.json,1,1,1,1,90775
True,needs_review,interim/qc/4576_q31.json,3,2,3,2,86976
True,acceptable,interim/qc/4576_q35.json,4,3,4,3,86976
False,unusable,interim/qc/4577_q31.json,2,1,4,1,92865
False,unusable,interim/qc/4577_q35.json,1,1,1,1,92865
True,acceptable,interim/qc/4578_q31.json,4,3,3,2,13335
False,unusable,interim/qc/4578_q35.json,1,1,1,1,13335
False,unusable,interim/qc/4579_q31.json,2,1,3,1,33725
False,unusable,interim/qc/4579_q35.json,1,1,1,1,33725
False,unusable,interim/qc/457_q31.json,1,1,1,1,80230
False,unusable,interim/qc/457_q35.json,1,1,4,1,80230
True,acceptable,interim/qc/4580_q31.json,4,4,4,3,52867
True,acceptable,interim/qc/4580_q35.json,4,2,4,2,52867
True,acceptable,interim/qc/4581_q31.json,3,3,4,3,59801
True,acceptable,interim/qc/4581_q35.json,4,3,4,3,59801
True,acceptable,interim/qc/4582_q31.json,4,4,4,3,75822
False,unusable,interim/qc/4582_q35.json,2,1,4,1,75822
True,needs_review,interim/qc/4583_q31.json,3,2,2,2,21900
True,acceptable,interim/qc/4583_q35.json,3,2,4,2,21900
True,acceptable,interim/qc/4584_q31.json,4,2,4,3,84675
False,unusable,interim/qc/4584_q35.json,1,1,1,1,84675
False,unusable,interim/qc/4585_q31.json,2,1,4,1,11446
True,acceptable,interim/qc/4585_q35.json,3,2,4,2,11446
True,acceptable,interim/qc/4586_q31.json,4,4,4,3,92233
False,unusable,interim/qc/4586_q35.json,1,1,4,1,92233
True,acceptable,interim/qc/4587_q31.json,4,3,4,3,51908
,needs_review,interim/qc/4587_q35.json,4,3,4,2,51908
False,unusable,interim/qc/4588_q31.json,1,1,1,1,32049
False,unusable,interim/qc/4588_q35.json,1,1,1,1,32049
False,unusable,interim/qc/4589_q31.json,1,1,2,1,51338
True,acceptable,interim/qc/4589_q35.json,3,2,3,2,51338
True,acceptable,interim/qc/458_q31.json,4,3,4,3,12860
True,acceptable,interim/qc/458_q35.json,4,4,4,4,12860
True,acceptable,interim/qc/4590_q31.json,4,2,4,3,29497
True,acceptable,interim/qc/4590_q35.json,4,2,3,2,29497
True,acceptable,interim/qc/4591_q31.json,3,2,3,2,71738
True,needs_review,interim/qc/4591_q35.json,3,2,2,2,71738
False,unusable,interim/qc/4592_q31.json,2,1,2,1,62169
False,unusable,interim/qc/4592_q35.json,2,1,4,1,62169
True,needs_review,interim/qc/4593_q31.json,3,2,2,2,89466
True,acceptable,interim/qc/4593_q35.json,4,2,3,2,89466
True,acceptable,interim/qc/4594_q31.json,4,3,4,3,43371
True,acceptable,interim/qc/4594_q35.json,4,2,4,2,43371
True,acceptable,interim/qc/4595_q31.json,4,3,4,3,82665
False,unusable,interim/qc/4595_q35.json,2,1,1,1,82665
True,needs_review,interim/qc/4596_q31.json,3,2,2,2,55055
True,acceptable,interim/qc/4596_q35.json,4,2,3,2,55055
True,needs_review,interim/qc/4597_q31.json,3,2,2,2,78943
False,unusable,interim/qc/4597_q35.json,1,1,1,1,78943
True,acceptable,interim/qc/4598_q31.json,3,2,3,2,29729
True,acceptable,interim/qc/4598_q35.json,3,1,3,2,29729
True,acceptable,interim/qc/4599_q31.json,3,2,4,2,34260
False,unusable,interim/qc/4599_q35.json,1,1,2,1,34260
False,unusable,interim/qc/459_q31.json,1,1,1,1,77357
True,acceptable,interim/qc/459_q35.json,4,3,4,3,77357
False,unusable,interim/qc/45_q31.json,1,1,1,1,74995
False,unusable,interim/qc/45_q35.json,1,1,4,1,74995
True,needs_review,interim/qc/4600_q31.json,3,2,2,2,98963
False,unusable,interim/qc/4600_q35.json,2,1,3,1,98963
True,acceptable,interim/qc/4601_q31.json,4,3,4,3,63610
True,acceptable,interim/qc/4601_q35.json,4,3,4,3,63610
True,acceptable,interim/qc/4602_q31.json,3,2,3,2,73925
True,acceptable,interim/qc/4602_q35.json,4,2,3,2,73925
True,acceptable,interim/qc/4603_q31.json,3,1,4,2,59156
False,unusable,interim/qc/4603_q35.json,1,1,1,1,59156
False,unusable,interim/qc/4604_q31.json,1,1,1,1,84954
False,unusable,interim/qc/4604_q35.json,1,1,2,1,84954
False,unusable,interim/qc/4605_q31.json,1,1,4,1,82106
False,unusable,interim/qc/4605_q35.json,1,1,1,1,82106
True,acceptable,interim/qc/4606_q31.json,3,2,4,3,50162
False,unusable,interim/qc/4606_q35.json,1,1,1,1,50162
True,acceptable,interim/qc/4607_q31.json,4,3,4,3,24889
True,acceptable,interim/qc/4607_q35.json,4,2,4,2,24889
True,acceptable,interim/qc/4608_q31.json,4,4,4,3,29525
False,unusable,interim/qc/4608_q35.json,2,1,4,1,29525
False,unusable,interim/qc/4609_q31.json,1,1,1,1,31046
False,unusable,interim/qc/4609_q35.json,1,1,4,1,31046
False,unusable,interim/qc/460_q31.json,1,1,4,1,55565
True,acceptable,interim/qc/460_q35.json,4,3,4,3,55565
True,needs_review,interim/qc/4610_q31.json,3,2,2,2,71783
True,needs_review,interim/qc/4610_q35.json,2,1,2,2,71783
True,acceptable,interim/qc/4611_q31.json,4,2,4,2,81118
False,unusable,interim/qc/4611_q35.json,1,1,4,1,81118
True,acceptable,interim/qc/4612_q31.json,4,2,4,3,60956
False,unusable,interim/qc/4612_q35.json,4,3,4,4,60956
True,needs_review,interim/qc/4613_q31.json,3,2,2,2,81763
True,acceptable,interim/qc/4613_q35.json,4,2,3,2,81763
False,unusable,interim/qc/4614_q31.json,1,1,1,1,49183
False,unusable,interim/qc/4614_q35.json,1,1,1,1,49183
True,acceptable,interim/qc/4615_q31.json,4,4,4,4,69976
True,acceptable,interim/qc/4615_q35.json,4,4,4,4,69976
True,needs_review,interim/qc/4616_q31.json,3,2,3,2,62196
False,unusable,interim/qc/4616_q35.json,1,1,2,1,62196
True,acceptable,interim/qc/4617_q31.json,4,3,4,3,31350
True,acceptable,interim/qc/4617_q35.json,4,2,4,2,31350
False,unusable,interim/qc/4618_q31.json,2,1,4,2,98760
True,acceptable,interim/qc/4618_q35.json,4,3,4,3,98760
False,unusable,interim/qc/4619_q31.json,2,1,2,1,53346
False,unusable,interim/qc/4619_q35.json,1,1,2,1,53346
False,unusable,interim/qc/461_q31.json,1,1,1,1,86302
False,unusable,interim/qc/461_q35.json,1,1,1,1,86302
True,acceptable,interim/qc/4620_q31.json,4,3,4,3,37594
True,acceptable,interim/qc/4620_q35.json,3,2,3,2,37594
False,unusable,interim/qc/4621_q31.json,2,1,4,1,17603
False,unusable,interim/qc/4621_q35.json,1,1,2,1,17603
True,acceptable,interim/qc/4622_q31.json,4,4,4,4,12272
True,acceptable,interim/qc/4622_q35.json,4,4,4,4,12272
True,needs_review,interim/qc/4623_q31.json,3,2,2,2,20489
True,acceptable,interim/qc/4623_q35.json,4,3,3,3,20489
True,needs_review,interim/qc/4624_q31.json,3,2,2,2,11587
True,acceptable,interim/qc/4624_q35.json,3,2,4,2,11587
True,acceptable,interim/qc/4625_q31.json,3,2,3,2,27961
True,needs_review,interim/qc/4625_q35.json,2,1,3,2,27961
True,acceptable,interim/qc/4626_q31.json,4,3,4,3,65757
True,acceptable,interim/qc/4626_q35.json,4,3,4,3,65757
True,acceptable,interim/qc/4627_q31.json,4,4,4,4,60404
False,unusable,interim/qc/4627_q35.json,1,1,3,1,60404
True,acceptable,interim/qc/4628_q31.json,4,2,3,2,84665
True,acceptable,interim/qc/4628_q35.json,4,2,3,2,84665
True,acceptable,interim/qc/4629_q31.json,3,2,3,2,60745
True,acceptable,interim/qc/4629_q35.json,4,2,3,2,60745
True,acceptable,interim/qc/462_q31.json,3,3,4,3,57006
True,acceptable,interim/qc/462_q35.json,4,2,4,2,57006
False,unusable,interim/qc/4630_q31.json,1,1,1,1,70851
False,unusable,interim/qc/4630_q35.json,1,1,4,1,70851
True,acceptable,interim/qc/4631_q31.json,4,4,4,3,83334
False,unusable,interim/qc/4631_q35.json,2,1,4,1,83334
True,acceptable,interim/qc/4632_q31.json,4,2,3,2,19414
True,acceptable,interim/qc/4632_q35.json,3,2,3,2,19414
True,needs_review,interim/qc/4633_q31.json,2,1,2,2,30879
True,acceptable,interim/qc/4633_q35.json,4,3,3,2,30879
False,unusable,interim/qc/4634_q31.json,4,4,4,4,12388
True,needs_review,interim/qc/4634_q35.json,4,2,4,2,12388
False,unusable,interim/qc/4635_q31.json,1,1,1,1,17819
False,unusable,interim/qc/4635_q35.json,1,1,1,1,17819
False,unusable,interim/qc/4636_q31.json,1,1,3,1,98181
True,needs_review,interim/qc/4636_q35.json,2,1,3,2,98181
True,acceptable,interim/qc/4637_q31.json,4,3,4,3,58710
True,acceptable,interim/qc/4637_q35.json,4,2,4,3,58710
False,unusable,interim/qc/4638_q31.json,1,1,4,1,48223
False,unusable,interim/qc/4638_q35.json,2,1,2,1,48223
True,acceptable,interim/qc/4639_q31.json,4,3,4,3,51594
True,acceptable,interim/qc/4639_q35.json,3,2,4,2,51594
True,acceptable,interim/qc/463_q31.json,4,2,4,3,62195
True,acceptable,interim/qc/463_q35.json,4,2,4,2,62195
True,acceptable,interim/qc/4640_q31.json,4,4,3,3,31538
True,acceptable,interim/qc/4640_q35.json,4,3,3,3,31538
True,acceptable,interim/qc/4641_q31.json,3,2,3,2,12888
True,acceptable,interim/qc/4641_q35.json,4,3,3,2,12888
True,acceptable,interim/qc/4642_q31.json,4,3,3,3,49849
,needs_review,interim/qc/4642_q35.json,3,1,2,2,49849
False,unusable,interim/qc/4643_q31.json,1,1,4,1,35531
False,unusable,interim/qc/4643_q35.json,1,1,4,1,35531
True,needs_review,interim/qc/4644_q31.json,3,2,4,2,38146
False,unusable,interim/qc/4644_q35.json,1,1,1,1,38146
False,unusable,interim/qc/4645_q31.json,1,1,4,1,11543
False,unusable,interim/qc/4645_q35.json,4,3,4,2,11543
True,acceptable,interim/qc/4646_q31.json,3,2,3,2,77199
False,unusable,interim/qc/4646_q35.json,2,1,4,1,77199
True,needs_review,interim/qc/4647_q31.json,3,2,2,2,33534
False,unusable,interim/qc/4647_q35.json,1,1,2,1,33534
False,unusable,interim/qc/4648_q31.json,1,1,1,1,56612
False,unusable,interim/qc/4648_q35.json,1,1,2,1,56612
False,unusable,interim/qc/4649_q31.json,1,1,4,1,96543
False,unusable,interim/qc/4649_q35.json,1,1,2,1,96543
False,unusable,interim/qc/464_q31.json,1,1,1,1,37075
True,acceptable,interim/qc/464_q35.json,4,4,4,3,37075
True,acceptable,interim/qc/4650_q31.json,4,3,3,3,47309
True,acceptable,interim/qc/4650_q35.json,4,3,4,3,47309
False,unusable,interim/qc/4651_q31.json,1,1,3,1,50347
True,needs_review,interim/qc/4651_q35.json,3,1,2,2,50347
False,unusable,interim/qc/4652_q31.json,1,1,1,1,35225
False,unusable,interim/qc/4652_q35.json,1,1,1,1,35225
False,unusable,interim/qc/4653_q31.json,2,2,4,2,90563
False,unusable,interim/qc/4653_q35.json,1,1,4,1,90563
True,needs_review,interim/qc/4654_q31.json,2,2,4,2,15860
True,acceptable,interim/qc/4654_q35.json,4,3,4,3,15860
False,unusable,interim/qc/4655_q31.json,1,1,1,1,89380
False,unusable,interim/qc/4655_q35.json,1,1,2,1,89380
True,acceptable,interim/qc/4656_q31.json,4,4,4,3,30295
False,unusable,interim/qc/4656_q35.json,1,1,1,1,30295
True,acceptable,interim/qc/4657_q31.json,4,2,4,2,85652
,acceptable,interim/qc/4657_q35.json,3,2,3,2,85652
True,acceptable,interim/qc/4658_q31.json,4,3,3,3,17499
True,needs_review,interim/qc/4658_q35.json,3,2,2,2,17499
True,acceptable,interim/qc/4659_q31.json,4,3,3,3,84220
True,acceptable,interim/qc/4659_q35.json,4,2,3,2,84220
False,unusable,interim/qc/465_q31.json,1,1,4,1,29449
False,unusable,interim/qc/465_q35.json,1,1,1,1,29449
True,needs_review,interim/qc/4660_q31.json,2,1,2,2,34263
False,unusable,interim/qc/4660_q35.json,1,1,2,1,34263
False,unusable,interim/qc/4661_q31.json,1,1,4,1,92660
False,unusable,interim/qc/4661_q35.json,1,1,3,1,92660
False,unusable,interim/qc/4662_q31.json,2,1,3,1,48967
False,unusable,interim/qc/4662_q35.json,1,1,1,1,48967
False,unusable,interim/qc/4663_q31.json,4,3,4,4,65923
False,unusable,interim/qc/4663_q35.json,1,1,1,1,65923
False,unusable,interim/qc/4664_q31.json,2,1,3,1,32406
False,unusable,interim/qc/4664_q35.json,1,1,4,1,32406
True,acceptable,interim/qc/4665_q31.json,4,3,3,2,10236
False,unusable,interim/qc/4665_q35.json,1,1,1,1,10236
True,acceptable,interim/qc/4666_q31.json,3,2,3,2,97123
True,needs_review,interim/qc/4666_q35.json,2,1,2,2,97123
True,acceptable,interim/qc/4667_q31.json,3,2,2,2,23954
True,acceptable,interim/qc/4667_q35.json,3,2,4,2,23954
True,needs_review,interim/qc/4668_q31.json,2,1,3,2,80667
False,needs_review,interim/qc/4668_q35.json,2,1,3,1,80667
True,acceptable,interim/qc/4669_q31.json,4,3,3,3,33301
True,acceptable,interim/qc/4669_q35.json,4,2,4,3,33301
True,acceptable,interim/qc/466_q31.json,4,3,4,3,91766
True,acceptable,interim/qc/466_q35.json,3,2,4,2,91766
True,acceptable,interim/qc/4670_q31.json,4,2,3,3,93594
True,acceptable,interim/qc/4670_q35.json,4,3,3,3,93594
False,unusable,interim/qc/4671_q31.json,1,1,4,1,51207
False,unusable,interim/qc/4671_q35.json,1,1,4,1,51207
False,unusable,interim/qc/4672_q31.json,1,1,2,1,81237
True,needs_review,interim/qc/4672_q35.json,3,1,2,2,81237
True,acceptable,interim/qc/4673_q31.json,4,3,3,3,75538
True,acceptable,interim/qc/4673_q35.json,4,2,3,2,75538
False,unusable,interim/qc/4674_q31.json,2,1,4,2,86111
True,acceptable,interim/qc/4674_q35.json,4,3,4,3,86111
False,unusable,interim/qc/4675_q31.json,1,1,1,1,22224
False,unusable,interim/qc/4675_q35.json,1,1,3,1,22224
True,needs_review,interim/qc/4676_q31.json,3,2,2,2,69281
True,needs_review,interim/qc/4676_q35.json,3,2,2,2,69281
True,acceptable,interim/qc/4677_q31.json,4,2,4,2,83660
False,unusable,interim/qc/4677_q35.json,1,1,4,1,83660
True,acceptable,interim/qc/4678_q31.json,3,1,3,2,24857
False,unusable,interim/qc/4678_q35.json,1,1,2,1,24857
False,unusable,interim/qc/4679_q31.json,1,1,1,1,94976
False,unusable,interim/qc/4679_q35.json,1,1,1,1,94976
True,acceptable,interim/qc/467_q31.json,4,3,4,3,61586
True,acceptable,interim/qc/467_q35.json,4,2,4,3,61586
False,unusable,interim/qc/4680_q31.json,2,1,2,1,14718
False,unusable,interim/qc/4680_q35.json,1,1,1,1,14718
False,unusable,interim/qc/4681_q31.json,1,1,2,1,70711
False,unusable,interim/qc/4681_q35.json,1,1,4,1,70711
False,unusable,interim/qc/4682_q31.json,1,1,4,1,78527
False,unusable,interim/qc/4682_q35.json,1,1,3,1,78527
True,acceptable,interim/qc/4683_q31.json,4,3,3,2,86323
True,acceptable,interim/qc/4683_q35.json,4,3,3,3,86323
True,acceptable,interim/qc/4684_q31.json,3,2,4,2,80833
False,unusable,interim/qc/4684_q35.json,2,1,1,1,80833
True,needs_review,interim/qc/4685_q31.json,3,2,4,2,88253
False,unusable,interim/qc/4685_q35.json,1,1,1,1,88253
False,unusable,interim/qc/4686_q31.json,1,1,2,1,73748
True,acceptable,interim/qc/4686_q35.json,4,2,3,2,73748
False,unusable,interim/qc/4687_q31.json,1,1,1,1,70290
False,unusable,interim/qc/4687_q35.json,1,1,2,1,70290
False,unusable,interim/qc/4688_q31.json,4,4,4,2,29466
True,needs_review,interim/qc/4688_q35.json,3,2,4,2,29466
True,acceptable,interim/qc/4689_q31.json,4,2,3,3,66881
True,acceptable,interim/qc/4689_q35.json,4,3,4,3,66881
False,unusable,interim/qc/468_q31.json,1,1,1,1,61552
False,unusable,interim/qc/468_q35.json,1,1,4,1,61552
False,unusable,interim/qc/4690_q31.json,2,2,4,1,57656
,acceptable,interim/qc/4690_q35.json,4,3,4,3,57656
False,unusable,interim/qc/4691_q31.json,1,1,4,1,32168
False,unusable,interim/qc/4691_q35.json,1,1,4,1,32168
True,needs_review,interim/qc/4692_q31.json,3,2,2,2,21101
True,needs_review,interim/qc/4692_q35.json,4,2,2,2,21101
True,acceptable,interim/qc/4693_q31.json,4,2,4,2,53905
False,unusable,interim/qc/4693_q35.json,2,1,4,1,53905
False,unusable,interim/qc/4694_q31.json,1,1,1,1,97437
False,unusable,interim/qc/4694_q35.json,1,1,1,1,97437
False,unusable,interim/qc/4695_q31.json,1,1,1,1,61806
False,unusable,interim/qc/4695_q35.json,2,1,3,1,61806
True,needs_review,interim/qc/4696_q31.json,3,2,2,2,69253
True,needs_review,interim/qc/4696_q35.json,3,2,2,2,69253
True,acceptable,interim/qc/4697_q31.json,4,4,4,3,97578
True,acceptable,interim/qc/4697_q35.json,4,2,4,2,97578
True,acceptable,interim/qc/4698_q31.json,4,3,4,3,35359
True,acceptable,interim/qc/4698_q35.json,4,2,4,2,35359
True,acceptable,interim/qc/4699_q31.json,3,2,4,2,77674
False,unusable,interim/qc/4699_q35.json,2,1,3,1,77674
False,unusable,interim/qc/469_q31.json,1,1,3,1,48484
False,unusable,interim/qc/469_q35.json,2,1,4,1,48484
True,acceptable,interim/qc/46_q31.json,4,3,4,3,54689
False,unusable,interim/qc/46_q35.json,1,1,1,1,54689
True,acceptable,interim/qc/4700_q31.json,3,2,3,2,41975
False,unusable,interim/qc/4700_q35.json,1,1,4,1,41975
True,needs_review,interim/qc/4701_q31.json,3,2,2,2,22387
True,acceptable,interim/qc/4701_q35.json,4,3,4,3,22387
True,acceptable,interim/qc/4702_q31.json,3,3,4,2,98460
True,acceptable,interim/qc/4702_q35.json,4,3,4,3,98460
True,acceptable,interim/qc/4703_q31.json,4,2,4,2,48913
False,unusable,interim/qc/4703_q35.json,1,1,4,1,48913
True,acceptable,interim/qc/4704_q31.json,4,4,4,4,21264
True,acceptable,interim/qc/4704_q35.json,4,4,4,3,21264
True,acceptable,interim/qc/4705_q31.json,4,3,3,3,13961
True,acceptable,interim/qc/4705_q35.json,4,2,3,2,13961
True,needs_review,interim/qc/4706_q31.json,3,2,2,2,50853
True,acceptable,interim/qc/4706_q35.json,3,2,3,2,50853
True,needs_review,interim/qc/4707_q31.json,2,1,4,2,68172
False,unusable,interim/qc/4707_q35.json,2,1,4,2,68172
False,unusable,interim/qc/4708_q31.json,1,1,4,1,84299
True,acceptable,interim/qc/4708_q35.json,4,3,4,3,84299
True,acceptable,interim/qc/4709_q31.json,4,4,4,4,15383
True,acceptable,interim/qc/4709_q35.json,4,3,4,3,15383
True,acceptable,interim/qc/470_q31.json,4,4,4,4,37289
True,acceptable,interim/qc/470_q35.json,4,2,4,3,37289
True,acceptable,interim/qc/4710_q31.json,4,3,4,3,24132
False,unusable,interim/qc/4710_q35.json,2,1,4,1,24132
True,acceptable,interim/qc/4711_q31.json,3,2,4,2,64768
False,unusable,interim/qc/4711_q35.json,1,1,2,1,64768
False,unusable,interim/qc/4712_q31.json,2,3,4,2,81955
False,unusable,interim/qc/4712_q35.json,2,1,2,1,81955
True,acceptable,interim/qc/4713_q31.json,4,3,3,3,27484
True,acceptable,interim/qc/4713_q35.json,3,2,3,2,27484
False,unusable,interim/qc/4714_q31.json,1,1,1,1,25166
False,unusable,interim/qc/4714_q35.json,1,1,2,1,25166
True,acceptable,interim/qc/4715_q31.json,4,3,3,3,26814
True,acceptable,interim/qc/4715_q35.json,4,2,2,2,26814
False,unusable,interim/qc/4716_q31.json,2,1,2,1,72319
True,acceptable,interim/qc/4716_q35.json,3,2,3,2,72319
True,acceptable,interim/qc/4717_q31.json,4,3,4,3,14141
True,acceptable,interim/qc/4717_q35.json,4,3,4,3,14141
True,needs_review,interim/qc/4718_q31.json,3,2,3,2,64268
True,acceptable,interim/qc/4718_q35.json,4,2,3,2,64268
True,acceptable,interim/qc/4719_q31.json,4,3,4,3,76899
True,acceptable,interim/qc/4719_q35.json,4,3,4,3,76899
False,unusable,interim/qc/471_q31.json,1,1,2,1,13609
False,unusable,interim/qc/471_q35.json,4,3,4,1,13609
False,unusable,interim/qc/4720_q31.json,1,1,1,1,69398
False,unusable,interim/qc/4720_q35.json,1,1,1,1,69398
True,acceptable,interim/qc/4721_q31.json,4,2,4,2,66711
False,unusable,interim/qc/4721_q35.json,2,1,4,1,66711
True,needs_review,interim/qc/4722_q31.json,2,1,3,2,20917
False,unusable,interim/qc/4722_q35.json,2,1,4,1,20917
True,acceptable,interim/qc/4723_q31.json,4,2,4,3,36169
False,unusable,interim/qc/4723_q35.json,1,1,4,1,36169
True,needs_review,interim/qc/4724_q31.json,3,2,2,2,78483
False,unusable,interim/qc/4724_q35.json,1,1,2,1,78483
True,needs_review,interim/qc/4725_q31.json,2,1,4,1,90920
False,unusable,interim/qc/4725_q35.json,2,1,4,1,90920
False,unusable,interim/qc/4726_q31.json,1,1,4,1,25768
False,unusable,interim/qc/4726_q35.json,1,1,1,1,25768
True,acceptable,interim/qc/4727_q31.json,4,3,4,3,47275
False,unusable,interim/qc/4727_q35.json,1,1,4,1,47275
True,acceptable,interim/qc/4728_q31.json,3,2,3,2,69192
,acceptable,interim/qc/4728_q35.json,4,2,3,3,69192
True,needs_review,interim/qc/4729_q31.json,2,1,3,2,68497
False,unusable,interim/qc/4729_q35.json,1,1,2,1,68497
True,needs_review,interim/qc/472_q31.json,3,2,2,2,98005
True,needs_review,interim/qc/472_q35.json,2,2,2,2,98005
False,unusable,interim/qc/4730_q31.json,2,3,4,2,95759
False,unusable,interim/qc/4730_q35.json,1,1,4,1,95759
False,unusable,interim/qc/4731_q31.json,2,3,4,2,77181
False,unusable,interim/qc/4731_q35.json,2,1,4,1,77181
False,unusable,interim/qc/4732_q31.json,1,1,2,1,67557
False,unusable,interim/qc/4732_q35.json,1,1,1,1,67557
True,needs_review,interim/qc/4733_q31.json,3,2,2,2,30892
